Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
664,17056,1017056,10000,2025-08-07,1
665,17087,1017087,10000,2025-09-07,1
666,17131,1017131,10000,2025-10-21,1
667,17138,1017138,10000,2025-10-28,1
668,17155,1017155,10000,2025-11-14,1
669,17162,1017162,10000,2025-11-21,1
670,17169,1017169,10000,2025-11-28,1
671,17178,1017178,10000,2025-12-07,1
672,17185,1017185,10000,2025-12-14,1
673,17199,1017199,10000,2025-12-28,1
674,17209,1017209,10000,2025-01-06,1
675,17216,1017216,10000,2025-01-13,1
676,17230,1017230,10000,2025-01-27,1
677,17240,1017240,10000,2025-02-06,1
678,17254,1017254,10000,2025-02-20,1
679,17269,1017269,10000,2025-03-07,1
680,17330,1017330,10000,2025-05-07,1
681,17368,1017368,10000,2025-06-14,1
682,17391,1017391,10000,2025-07-07,1
683,17412,1017412,10000,2025-07-28,1
684,17422,1017422,10000,2025-08-07,1
685,17429,1017429,10000,2025-08-14,1
686,17460,1017460,10000,2025-09-14,1
687,17544,1017544,10000,2025-12-07,1
688,17558,1017558,10000,2025-12-21,1
689,17606,1017606,10000,2025-02-06,1
690,17627,1017627,10000,2025-02-27,1
691,17673,1017673,10000,2025-04-14,1
692,17696,1017696,10000,2025-05-07,1
693,17757,1017757,10000,2025-07-07,1
694,17771,1017771,10000,2025-07-21,1
695,17788,1017788,10000,2025-08-07,1
696,17863,1017863,10000,2025-10-21,1
697,17901,1017901,10000,2025-11-28,1
698,17955,1017955,10000,2025-01-20,1
699,17979,1017979,10000,2025-02-13,1
700,18039,1018039,10000,2025-04-14,1
701,18093,1018093,10000,2025-06-07,1
702,18107,1018107,10000,2025-06-21,1
703,18114,1018114,10000,2025-06-28,1
704,18130,1018130,10000,2025-07-14,1
705,18144,1018144,10000,2025-07-28,1
706,18154,1018154,10000,2025-08-07,1
707,18185,1018185,10000,2025-09-07,1
708,18192,1018192,10000,2025-09-14,1
709,18236,1018236,10000,2025-10-28,1
710,18267,1018267,10000,2025-11-28,1
711,18276,1018276,10000,2025-12-07,1
712,18307,1018307,10000,2025-01-06,1
713,18314,1018314,10000,2025-01-13,1
714,18352,1018352,10000,2025-02-20,1
715,18388,1018388,10000,2025-03-28,1
716,18405,1018405,10000,2025-04-14,1
717,18412,1018412,10000,2025-04-21,1
718,18466,1018466,10000,2025-06-14,1
719,18489,1018489,10000,2025-07-07,1
720,18510,1018510,10000,2025-07-28,1
721,18527,1018527,10000,2025-08-14,1
722,18565,1018565,10000,2025-09-21,1
723,18572,1018572,10000,2025-09-28,1
724,18581,1018581,10000,2025-10-07,1
725,18588,1018588,10000,2025-10-14,1
726,18656,1018656,10000,2025-12-21,1
727,18704,1018704,10000,2025-02-06,1
728,18785,1018785,10000,2025-04-28,1
729,18801,1018801,10000,2025-05-14,1
730,18808,1018808,10000,2025-05-21,1
731,18855,1018855,10000,2025-07-07,1
732,18862,1018862,10000,2025-07-14,1
733,18893,1018893,10000,2025-08-14,1
734,18907,1018907,10000,2025-08-28,1
735,18924,1018924,10000,2025-09-14,1
736,18931,1018931,10000,2025-09-21,1
737,18947,1018947,10000,2025-10-07,1
738,18985,1018985,10000,2025-11-14,1
739,19022,1019022,10000,2025-12-21,1
740,19046,1019046,10000,2025-01-13,1
741,19060,1019060,10000,2025-01-27,1
742,19106,1019106,10000,2025-03-14,1
743,19120,1019120,10000,2025-03-28,1
744,19137,1019137,10000,2025-04-14,1
745,19252,1019252,10000,2025-08-07,1
746,19283,1019283,10000,2025-09-07,1
747,19313,1019313,10000,2025-10-07,1
748,19320,1019320,10000,2025-10-14,1
749,19344,1019344,10000,2025-11-07,1
750,19365,1019365,10000,2025-11-28,1
751,19374,1019374,10000,2025-12-07,1
752,19395,1019395,10000,2025-12-28,1
753,19405,1019405,10000,2025-01-06,1
754,19426,1019426,10000,2025-01-27,1
755,19450,1019450,10000,2025-02-20,1
756,19496,1019496,10000,2025-04-07,1
757,19503,1019503,10000,2025-04-14,1
758,19533,1019533,10000,2025-05-14,1
759,19540,1019540,10000,2025-05-21,1
760,19587,1019587,10000,2025-07-07,1
761,19601,1019601,10000,2025-07-21,1
762,19618,1019618,10000,2025-08-07,1
763,19625,1019625,10000,2025-08-14,1
764,19639,1019639,10000,2025-08-28,1
765,19649,1019649,10000,2025-09-07,1
766,19656,1019656,10000,2025-09-14,1
767,19700,1019700,10000,2025-10-28,1
768,19710,1019710,10000,2025-11-07,1
769,19731,1019731,10000,2025-11-28,1
770,19740,1019740,10000,2025-12-07,1
771,19761,1019761,10000,2025-12-28,1
772,19778,1019778,10000,2025-01-13,1
773,19823,1019823,10000,2025-02-27,1
774,19831,1019831,10000,2025-03-07,1
775,19883,1019883,10000,2025-04-28,1
776,19892,1019892,10000,2025-05-07,1
777,19923,1019923,10000,2025-06-07,1
778,19960,1019960,10000,2025-07-14,1
779,19967,1019967,10000,2025-07-21,1
780,20005,1020005,10000,2025-08-28,1
781,20015,1020015,10000,2025-09-07,1
782,20066,1020066,10000,2025-10-28,1
783,20127,1020127,10000,2025-12-28,1
784,20137,1020137,10000,2025-01-06,1
785,20175,1020175,10000,2025-02-13,1
786,20211,1020211,10000,2025-03-21,1
787,20242,1020242,10000,2025-04-21,1
788,20296,1020296,10000,2025-06-14,1
789,20319,1020319,10000,2025-07-07,1
790,20357,1020357,10000,2025-08-14,1
791,20371,1020371,10000,2025-08-28,1
792,20402,1020402,10000,2025-09-28,1
793,20432,1020432,10000,2025-10-28,1
794,20486,1020486,10000,2025-12-21,1
795,20524,1020524,10000,2025-01-27,1
796,20534,1020534,10000,2025-02-06,1
797,20563,1020563,10000,2025-03-07,1
798,20608,1020608,10000,2025-04-21,1
799,20615,1020615,10000,2025-04-28,1
800,20624,1020624,10000,2025-05-07,1
801,20631,1020631,10000,2025-05-14,1
802,20645,1020645,10000,2025-05-28,1
803,20662,1020662,10000,2025-06-14,1
804,20676,1020676,10000,2025-06-28,1
805,20737,1020737,10000,2025-08-28,1
806,20838,1020838,10000,2025-12-07,1
807,20852,1020852,10000,2025-12-21,1
808,20914,1020914,10000,2025-02-20,1
809,20929,1020929,10000,2025-03-07,1
810,20950,1020950,10000,2025-03-28,1
811,20960,1020960,10000,2025-04-07,1
812,21021,1021021,10000,2025-06-07,1
813,21072,1021072,10000,2025-07-28,1
814,21089,1021089,10000,2025-08-14,1
815,21096,1021096,10000,2025-08-21,1
816,21120,1021120,10000,2025-09-14,1
817,21134,1021134,10000,2025-09-28,1
818,21143,1021143,10000,2025-10-07,1
819,21174,1021174,10000,2025-11-07,1
820,21181,1021181,10000,2025-11-14,1
821,21195,1021195,10000,2025-11-28,1
822,21211,1021211,10000,2025-12-14,1
823,21225,1021225,10000,2025-12-28,1
824,21242,1021242,10000,2025-01-13,1
825,21266,1021266,10000,2025-02-06,1
826,21280,1021280,10000,2025-02-20,1
827,21287,1021287,10000,2025-02-27,1
828,21340,1021340,10000,2025-04-21,1
829,21347,1021347,10000,2025-04-28,1
830,21387,1021387,10000,2025-06-07,1
831,21401,1021401,10000,2025-06-21,1
832,21408,1021408,10000,2025-06-28,1
833,21431,1021431,10000,2025-07-21,1
834,21438,1021438,10000,2025-07-28,1
835,21462,1021462,10000,2025-08-21,1
836,21469,1021469,10000,2025-08-28,1
837,21479,1021479,10000,2025-09-07,1
838,21523,1021523,10000,2025-10-21,1
839,21561,1021561,10000,2025-11-28,1
840,21615,1021615,10000,2025-01-20,1
841,21622,1021622,10000,2025-01-27,1
842,21653,1021653,10000,2025-02-27,1
843,21661,1021661,10000,2025-03-07,1
844,21722,1021722,10000,2025-05-07,1
845,21743,1021743,10000,2025-05-28,1
846,21753,1021753,10000,2025-06-07,1
847,21790,1021790,10000,2025-07-14,1
848,21804,1021804,10000,2025-07-28,1
849,21821,1021821,10000,2025-08-14,1
850,21828,1021828,10000,2025-08-21,1
851,21852,1021852,10000,2025-09-14,1
852,21859,1021859,10000,2025-09-21,1
853,21866,1021866,10000,2025-09-28,1
854,21882,1021882,10000,2025-10-14,1
855,21889,1021889,10000,2025-10-21,1
856,21927,1021927,10000,2025-11-28,1
857,21936,1021936,10000,2025-12-07,1
858,21950,1021950,10000,2025-12-21,1
859,21957,1021957,10000,2025-12-28,1
860,21988,1021988,10000,2025-01-27,1
861,22005,1022005,10000,2025-02-13,1
862,22041,1022041,10000,2025-03-21,1
863,22048,1022048,10000,2025-03-28,1
864,22088,1022088,10000,2025-05-07,1
865,22133,1022133,10000,2025-06-21,1
866,22170,1022170,10000,2025-07-28,1
867,22180,1022180,10000,2025-08-07,1
868,22194,1022194,10000,2025-08-21,1
869,22262,1022262,10000,2025-10-28,1
870,22279,1022279,10000,2025-11-14,1
871,22347,1022347,10000,2025-01-20,1
872,22385,1022385,10000,2025-02-27,1
873,22431,1022431,10000,2025-04-14,1
874,22475,1022475,10000,2025-05-28,1
875,22522,1022522,10000,2025-07-14,1
876,22614,1022614,10000,2025-10-14,1
877,22628,1022628,10000,2025-10-28,1
878,22659,1022659,10000,2025-11-28,1
879,22675,1022675,10000,2025-12-14,1
880,22737,1022737,10000,2025-02-13,1
881,22751,1022751,10000,2025-02-27,1
882,22773,1022773,10000,2025-03-21,1
883,22790,1022790,10000,2025-04-07,1
884,22811,1022811,10000,2025-04-28,1
885,22820,1022820,10000,2025-05-07,1
886,22834,1022834,10000,2025-05-21,1
887,22872,1022872,10000,2025-06-28,1
888,22888,1022888,10000,2025-07-14,1
889,22895,1022895,10000,2025-07-21,1
890,22902,1022902,10000,2025-07-28,1
891,22933,1022933,10000,2025-08-28,1
892,22950,1022950,10000,2025-09-14,1
893,22964,1022964,10000,2025-09-28,1
894,22980,1022980,10000,2025-10-14,1
895,22987,1022987,10000,2025-10-21,1
896,23025,1023025,10000,2025-11-28,1
897,23034,1023034,10000,2025-12-07,1
898,23079,1023079,10000,2025-01-20,1
899,23086,1023086,10000,2025-01-27,1
900,23103,1023103,10000,2025-02-13,1
901,23110,1023110,10000,2025-02-20,1
902,23156,1023156,10000,2025-04-07,1
903,23170,1023170,10000,2025-04-21,1
904,23186,1023186,10000,2025-05-07,1
905,23224,1023224,10000,2025-06-14,1
906,23238,1023238,10000,2025-06-28,1
907,23247,1023247,10000,2025-07-07,1
908,23254,1023254,10000,2025-07-14,1
909,23261,1023261,10000,2025-07-21,1
910,23292,1023292,10000,2025-08-21,1
911,23299,1023299,10000,2025-08-28,1
912,23309,1023309,10000,2025-09-07,1
913,23316,1023316,10000,2025-09-14,1
914,23353,1023353,10000,2025-10-21,1
915,23370,1023370,10000,2025-11-07,1
916,23400,1023400,10000,2025-12-07,1
917,23491,1023491,10000,2025-03-07,1
918,23529,1023529,10000,2025-04-14,1
919,23559,1023559,10000,2025-05-14,1
920,23566,1023566,10000,2025-05-21,1
921,23583,1023583,10000,2025-06-07,1
922,23590,1023590,10000,2025-06-14,1
923,23597,1023597,10000,2025-06-21,1
924,23604,1023604,10000,2025-06-28,1
925,23613,1023613,10000,2025-07-07,1
926,23634,1023634,10000,2025-07-28,1
927,23644,1023644,10000,2025-08-07,1
928,23651,1023651,10000,2025-08-14,1
929,23665,1023665,10000,2025-08-28,1
930,23675,1023675,10000,2025-09-07,1
931,23689,1023689,10000,2025-09-21,1
932,23743,1023743,10000,2025-11-14,1
933,23804,1023804,10000,2025-01-13,1
934,23888,1023888,10000,2025-04-07,1
935,23918,1023918,10000,2025-05-07,1
936,23932,1023932,10000,2025-05-21,1
937,23939,1023939,10000,2025-05-28,1
938,23986,1023986,10000,2025-07-14,1
939,24078,1024078,10000,2025-10-14,1
940,24139,1024139,10000,2025-12-14,1
941,24146,1024146,10000,2025-12-21,1
942,24163,1024163,10000,2025-01-06,1
943,24177,1024177,10000,2025-01-20,1
944,24184,1024184,10000,2025-01-27,1
945,24201,1024201,10000,2025-02-13,1
946,24237,1024237,10000,2025-03-21,1
947,24305,1024305,10000,2025-05-28,1
948,24336,1024336,10000,2025-06-28,1
949,24345,1024345,10000,2025-07-07,1
950,24359,1024359,10000,2025-07-21,1
951,24366,1024366,10000,2025-07-28,1
952,24376,1024376,10000,2025-08-07,1
953,24383,1024383,10000,2025-08-14,1
954,24414,1024414,10000,2025-09-14,1
955,24421,1024421,10000,2025-09-21,1
956,24428,1024428,10000,2025-09-28,1
957,24482,1024482,10000,2025-11-21,1
958,24498,1024498,10000,2025-12-07,1
959,24505,1024505,10000,2025-12-14,1
960,24519,1024519,10000,2025-12-28,1
961,24529,1024529,10000,2025-01-06,1
962,24543,1024543,10000,2025-01-20,1
963,24560,1024560,10000,2025-02-06,1
964,24711,1024711,10000,2025-07-07,1
965,24885,1024885,10000,2025-12-28,1
966,24895,1024895,10000,2025-01-06,1
967,24940,1024940,10000,2025-02-20,1
968,24962,1024962,10000,2025-03-14,1
969,24986,1024986,10000,2025-04-07,1
970,25023,1025023,10000,2025-05-14,1
971,25030,1025030,10000,2025-05-21,1
972,25037,1025037,10000,2025-05-28,1
973,25047,1025047,10000,2025-06-07,1
974,25068,1025068,10000,2025-06-28,1
975,25115,1025115,10000,2025-08-14,1
976,25122,1025122,10000,2025-08-21,1
977,25169,1025169,10000,2025-10-07,1
978,25200,1025200,10000,2025-11-07,1
979,25207,1025207,10000,2025-11-14,1
980,25251,1025251,10000,2025-12-28,1
981,25268,1025268,10000,2025-01-13,1
982,25282,1025282,10000,2025-01-27,1
983,25292,1025292,10000,2025-02-06,1
984,25321,1025321,10000,2025-03-07,1
985,25328,1025328,10000,2025-03-14,1
986,25352,1025352,10000,2025-04-07,1
987,25382,1025382,10000,2025-05-07,1
988,25413,1025413,10000,2025-06-07,1
989,25420,1025420,10000,2025-06-14,1
990,25427,1025427,10000,2025-06-21,1
991,25434,1025434,10000,2025-06-28,1
992,25443,1025443,10000,2025-07-07,1
993,25450,1025450,10000,2025-07-14,1
994,25457,1025457,10000,2025-07-21,1
995,25495,1025495,10000,2025-08-28,1
996,25519,1025519,10000,2025-09-21,1
997,25587,1025587,10000,2025-11-28,1
998,25596,1025596,10000,2025-12-07,1
999,25627,1025627,10000,2025-01-06,1
1000,25679,1025679,10000,2025-02-27,1
1001,25687,1025687,10000,2025-03-07,1
1002,25725,1025725,10000,2025-04-14,1
1003,25732,1025732,10000,2025-04-21,1
1004,25755,1025755,10000,2025-05-14,1
1005,25762,1025762,10000,2025-05-21,1
1006,25779,1025779,10000,2025-06-07,1
1007,25786,1025786,10000,2025-06-14,1
1008,25800,1025800,10000,2025-06-28,1
1009,25809,1025809,10000,2025-07-07,1
1010,25816,1025816,10000,2025-07-14,1
1011,25830,1025830,10000,2025-07-28,1
1012,25840,1025840,10000,2025-08-07,1
1013,25892,1025892,10000,2025-09-28,1
1014,25901,1025901,10000,2025-10-07,1
1015,25946,1025946,10000,2025-11-21,1
1016,25976,1025976,10000,2025-12-21,1
1017,26007,1026007,10000,2025-01-20,1
1018,26053,1026053,10000,2025-03-07,1
1019,26091,1026091,10000,2025-04-14,1
1020,26152,1026152,10000,2025-06-14,1
1021,26166,1026166,10000,2025-06-28,1
1022,26206,1026206,10000,2025-08-07,1
1023,26237,1026237,10000,2025-09-07,1
1024,26274,1026274,10000,2025-10-14,1
1025,26298,1026298,10000,2025-11-07,1
1026,26305,1026305,10000,2025-11-14,1
1027,26342,1026342,10000,2025-12-21,1
1028,26359,1026359,10000,2025-01-06,1
1029,26366,1026366,10000,2025-01-13,1
1030,26373,1026373,10000,2025-01-20,1
1031,26411,1026411,10000,2025-02-27,1
1032,26419,1026419,10000,2025-03-07,1
1033,26426,1026426,10000,2025-03-14,1
1034,26440,1026440,10000,2025-03-28,1
1035,26450,1026450,10000,2025-04-07,1
1036,26457,1026457,10000,2025-04-14,1
1037,26464,1026464,10000,2025-04-21,1
1038,26541,1026541,10000,2025-07-07,1
1039,26555,1026555,10000,2025-07-21,1
1040,26562,1026562,10000,2025-07-28,1
1041,26572,1026572,10000,2025-08-07,1
1042,26579,1026579,10000,2025-08-14,1
1043,26586,1026586,10000,2025-08-21,1
1044,26593,1026593,10000,2025-08-28,1
1045,26633,1026633,10000,2025-10-07,1
1046,26664,1026664,10000,2025-11-07,1
1047,26671,1026671,10000,2025-11-14,1
1048,26739,1026739,10000,2025-01-20,1
1049,26763,1026763,10000,2025-02-13,1
1050,26830,1026830,10000,2025-04-21,1
1051,26837,1026837,10000,2025-04-28,1
1052,26867,1026867,10000,2025-05-28,1
1053,26921,1026921,10000,2025-07-21,1
1054,26952,1026952,10000,2025-08-21,1
1055,26983,1026983,10000,2025-09-21,1
1056,27013,1027013,10000,2025-10-21,1
1057,27030,1027030,10000,2025-11-07,1
1058,27044,1027044,10000,2025-11-21,1
1059,27067,1027067,10000,2025-12-14,1
1060,27074,1027074,10000,2025-12-21,1
1061,27098,1027098,10000,2025-01-13,1
1062,27112,1027112,10000,2025-01-27,1
1063,27143,1027143,10000,2025-02-27,1
1064,27165,1027165,10000,2025-03-21,1
1065,27172,1027172,10000,2025-03-28,1
1066,27203,1027203,10000,2025-04-28,1
1067,27226,1027226,10000,2025-05-21,1
1068,27233,1027233,10000,2025-05-28,1
1069,27250,1027250,10000,2025-06-14,1
1070,27264,1027264,10000,2025-06-28,1
1071,27287,1027287,10000,2025-07-21,1
1072,27294,1027294,10000,2025-07-28,1
1073,27318,1027318,10000,2025-08-21,1
1074,27349,1027349,10000,2025-09-21,1
1075,27356,1027356,10000,2025-09-28,1
1076,27365,1027365,10000,2025-10-07,1
1077,27386,1027386,10000,2025-10-28,1
1078,27447,1027447,10000,2025-12-28,1
1079,27471,1027471,10000,2025-01-20,1
1080,27531,1027531,10000,2025-03-21,1
1081,27538,1027538,10000,2025-03-28,1
1082,27548,1027548,10000,2025-04-07,1
1083,27569,1027569,10000,2025-04-28,1
1084,27616,1027616,10000,2025-06-14,1
1085,27639,1027639,10000,2025-07-07,1
1086,27660,1027660,10000,2025-07-28,1
1087,27684,1027684,10000,2025-08-21,1
1088,27701,1027701,10000,2025-09-07,1
1089,27708,1027708,10000,2025-09-14,1
1090,27738,1027738,10000,2025-10-14,1
1091,27745,1027745,10000,2025-10-21,1
1092,27752,1027752,10000,2025-10-28,1
1093,27762,1027762,10000,2025-11-07,1
1094,27792,1027792,10000,2025-12-07,1
1095,27806,1027806,10000,2025-12-21,1
1096,27830,1027830,10000,2025-01-13,1
1097,27854,1027854,10000,2025-02-06,1
1098,27904,1027904,10000,2025-03-28,1
1099,27914,1027914,10000,2025-04-07,1
1100,27928,1027928,10000,2025-04-21,1
1101,27935,1027935,10000,2025-04-28,1
1102,27944,1027944,10000,2025-05-07,1
1103,27951,1027951,10000,2025-05-14,1
1104,27958,1027958,10000,2025-05-21,1
1105,27975,1027975,10000,2025-06-07,1
1106,27996,1027996,10000,2025-06-28,1
1107,28005,1028005,10000,2025-07-07,1
1108,28043,1028043,10000,2025-08-14,1
1109,28050,1028050,10000,2025-08-21,1
1110,28057,1028057,10000,2025-08-28,1
1111,28104,1028104,10000,2025-10-14,1
1112,28128,1028128,10000,2025-11-07,1
1113,28179,1028179,10000,2025-12-28,1
1114,28210,1028210,10000,2025-01-27,1
1115,28220,1028220,10000,2025-02-06,1
1116,28241,1028241,10000,2025-02-27,1
1117,28294,1028294,10000,2025-04-21,1
1118,28310,1028310,10000,2025-05-07,1
1119,28317,1028317,10000,2025-05-14,1
1120,28378,1028378,10000,2025-07-14,1
1121,28385,1028385,10000,2025-07-21,1
1122,28409,1028409,10000,2025-08-14,1
1123,28433,1028433,10000,2025-09-07,1
1124,28440,1028440,10000,2025-09-14,1
1125,28463,1028463,10000,2025-10-07,1
1126,28508,1028508,10000,2025-11-21,1
1127,28524,1028524,10000,2025-12-07,1
1128,28545,1028545,10000,2025-12-28,1
1129,28562,1028562,10000,2025-01-13,1
1130,28586,1028586,10000,2025-02-06,1
1131,28607,1028607,10000,2025-02-27,1
1132,28636,1028636,10000,2025-03-28,1
1133,28676,1028676,10000,2025-05-07,1
1134,28707,1028707,10000,2025-06-07,1
1135,28775,1028775,10000,2025-08-14,1
1136,28820,1028820,10000,2025-09-28,1
1137,28829,1028829,10000,2025-10-07,1
1138,28860,1028860,10000,2025-11-07,1
1139,28874,1028874,10000,2025-11-21,1
1140,28881,1028881,10000,2025-11-28,1
1141,28928,1028928,10000,2025-01-13,1
1142,28942,1028942,10000,2025-01-27,1
1143,28973,1028973,10000,2025-02-27,1
1144,28981,1028981,10000,2025-03-07,1
1145,29012,1029012,10000,2025-04-07,1
1146,29033,1029033,10000,2025-04-28,1
1147,29042,1029042,10000,2025-05-07,1
1148,29063,1029063,10000,2025-05-28,1
1149,29073,1029073,10000,2025-06-07,1
1150,29094,1029094,10000,2025-06-28,1
1151,29124,1029124,10000,2025-07-28,1
1152,29155,1029155,10000,2025-08-28,1
1153,29165,1029165,10000,2025-09-07,1
1154,29195,1029195,10000,2025-10-07,1
1155,29216,1029216,10000,2025-10-28,1
1156,29226,1029226,10000,2025-11-07,1
1157,29256,1029256,10000,2025-12-07,1
1158,29263,1029263,10000,2025-12-14,1
1159,29270,1029270,10000,2025-12-21,1
1160,29301,1029301,10000,2025-01-20,1
1161,29308,1029308,10000,2025-01-27,1
1162,29347,1029347,10000,2025-03-07,1
1163,29368,1029368,10000,2025-03-28,1
1164,29385,1029385,10000,2025-04-14,1
1165,29399,1029399,10000,2025-04-28,1
1166,29422,1029422,10000,2025-05-21,1
1167,29429,1029429,10000,2025-05-28,1
1168,29439,1029439,10000,2025-06-07,1
1169,29507,1029507,10000,2025-08-14,1
1170,29521,1029521,10000,2025-08-28,1
1171,29561,1029561,10000,2025-10-07,1
1172,29568,1029568,10000,2025-10-14,1
1173,29606,1029606,10000,2025-11-21,1
1174,29613,1029613,10000,2025-11-28,1
1175,29636,1029636,10000,2025-12-21,1
1176,29643,1029643,10000,2025-12-28,1
1177,29653,1029653,10000,2025-01-06,1
1178,29667,1029667,10000,2025-01-20,1
1179,29713,1029713,10000,2025-03-07,1
1180,29720,1029720,10000,2025-03-14,1
1181,29734,1029734,10000,2025-03-28,1
1182,29758,1029758,10000,2025-04-21,1
1183,29788,1029788,10000,2025-05-21,1
1184,29812,1029812,10000,2025-06-14,1
1185,29819,1029819,10000,2025-06-21,1
1186,29842,1029842,10000,2025-07-14,1
1187,29856,1029856,10000,2025-07-28,1
1188,29880,1029880,10000,2025-08-21,1
1189,29941,1029941,10000,2025-10-21,1
1190,29948,1029948,10000,2025-10-28,1
1191,30002,1030002,10000,2025-12-21,1
1192,30019,1030019,10000,2025-01-06,1
